word,nrc_anger,nrc_anticipation,nrc_disgust,nrc_fear,nrc_joy,nrc_negative,nrc_positive,nrc_sadness,nrc_surprise,nrc_trust,cmv_concrete,cmv_valence,cmv_arousal,cmv_dominance
city,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.79,6.12,5.08,5.04
civic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45,5.74,3.5,5.5
civil,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.07,5.8,2.95,6.04
civilian,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.25,5.48,3.7,5.58
civility,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.62,5.87,3.18,5.95
civilization,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.32,6.2,3.7,6.0
civilized,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.93,6.48,3.23,6.52
clad,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.96,5.063900388098289,4.21066551674573,5.184823199655046
claim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.96,5.15,3.9,6.06
claimant,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.36,5.063900388098289,4.21066551674573,5.184823199655046
clairvoyant,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.31,5.79,5.35,5.5
clam,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.89,4.7,3.36,5.32
clamor,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.8,5.063900388098289,4.21066551674573,5.184823199655046
clamp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.53,4.6,5.05,4.58
clan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.46,5.2,3.78,4.35
clandestine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0362981503266133,5.67,3.95,4.33
clap,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,4.16,6.05,5.15,6.19
clarify,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.07,6.0,2.85,6.04
clarinet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.92,4.74,3.06,5.06
clarion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0362981503266133,5.063900388098289,4.21066551674573,5.184823199655046
clarity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.26,3.64,6.59
clash,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.63,3.96,5.67,4.32
clashing,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0362981503266133,5.063900388098289,4.21066551674573,5.184823199655046
clasp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.41,5.19,3.52,5.47
class,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.85,5.73,4.43,5.24
classic,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,6.32,3.62,6.29
classical,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.18,6.79,3.75,6.25
classics,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.54,5.063900388098289,4.21066551674573,5.184823199655046
classification,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.52,4.77,3.45,5.74
classify,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.41,5.6,4.25,6.35
classmate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.32,5.95,3.32,5.61
clatter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.19,4.05,5.04,4.79
clause,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.73,4.9,3.32,4.8
clauses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0362981503266133,5.063900388098289,4.21066551674573,5.184823199655046
claw,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.83,4.65,3.65,3.8
claws,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0362981503266133,5.063900388098289,4.21066551674573,5.184823199655046
clay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.93,5.45,3.84,5.64
clean,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,3.07,7.09,3.57,6.11
cleaning,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.71,5.063900388098289,4.21066551674573,5.184823199655046
cleanliness,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.63,7.21,4.05,6.95
cleanly,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.76,5.063900388098289,4.21066551674573,5.184823199655046
cleanse,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.31,6.65,4.53,6.42
cleansing,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.75,6.85,4.5,6.27
clearance,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.19,6.62,4.5,5.5
clearing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.79,5.063900388098289,4.21066551674573,5.184823199655046
clearness,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.48,5.063900388098289,4.21066551674573,5.184823199655046
cleavage,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.64,5.53,6.29,5.71
cleave,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.33,5.063900388098289,4.21066551674573,5.184823199655046
clef,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.35,5.063900388098289,4.21066551674573,5.184823199655046
cleft,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.31,4.36,3.54,4.57
clemency,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0362981503266133,5.15,3.3,5.48
clergy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.03,4.8,2.95,5.16
clergyman,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.73,5.063900388098289,4.21066551674573,5.184823199655046
clerical,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.93,4.65,3.15,4.77
clerk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.28,4.76,3.85,5.24
clerkship,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.41,5.063900388098289,4.21066551674573,5.184823199655046
clever,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.79,7.36,5.25,7.0
cleverness,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.07,6.95,5.55,7.1
click,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.03,5.7,2.81,5.52
client,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,5.22,2.95,4.83
clientele,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.31,5.1,3.74,5.89
cliff,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.71,4.77,5.18,4.09
climate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,5.8,3.95,4.0
climatology,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.52,5.063900388098289,4.21066551674573,5.184823199655046
climax,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,2.86,7.53,6.83,6.21
climb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.11,5.62,3.95,5.61
cling,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.59,4.8,4.0,4.63
clip,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.37,5.36,2.9,5.37
clipper,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,5.67,3.44,5.25
clipping,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.1,4.15,5.95
clique,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.68,4.06,4.42,4.6
cloak,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.71,5.95,4.1,5.13
clock,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.65,3.35,5.24
clockwork,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.36,5.58,4.23,5.48
clog,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.47,2.95,3.23,3.58
cloister,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0362981503266133,5.063900388098289,4.21066551674573,5.184823199655046
close,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,5.23,3.81,5.94
closed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.37,5.063900388098289,4.21066551674573,5.184823199655046
closeness,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2.39,6.85,3.9,6.48
closet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.83,5.1,3.55,6.63
closure,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.78,5.21,3.19,5.7
clot,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,2.95,4.17,3.71
cloth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9,6.2,2.58,5.4
clothe,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.5,5.74,3.64,5.61
clothes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.76,6.77,3.14,5.47
clothesline,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.86,5.23,4.31,5.88
clothing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.43,6.37,4.44,6.72
cloud,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.54,6.2,2.81,4.79
clouded,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.14,5.063900388098289,4.21066551674573,5.184823199655046
cloudiness,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.68,5.063900388098289,4.21066551674573,5.184823199655046
cloudy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,4.89,3.36,3.65
clover,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.69,5.37,3.06,5.41
cloves,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0362981503266133,5.063900388098289,4.21066551674573,5.184823199655046
clown,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,4.9,5.36,4.94,4.38
club,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.78,6.5,3.76,5.11
clubhouse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.61,6.47,3.77,5.74
clubs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0362981503266133,5.063900388098289,4.21066551674573,5.184823199655046
clue,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.93,5.38,3.52,5.39
clump,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,3.92,3.25,4.36
clumsy,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.77,4.14,4.12,4.0
cluster,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.04,5.05,4.21,4.89
clutch,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7,4.8,4.04,5.19
clutches,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0362981503266133,5.063900388098289,4.21066551674573,5.184823199655046
clutter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.68,3.67,3.68,3.19
coach,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.12,5.72,3.35,4.11
coagulation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.62,5.063900388098289,4.21066551674573,5.184823199655046
coal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.66,4.56,2.55,4.88
coalesce,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0362981503266133,5.063900388098289,4.21066551674573,5.184823199655046
coalition,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.75,4.9,3.9,5.6
coast,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.21,5.9,4.17,5.78
coastal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.89,6.21,4.3,5.05
coaster,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.68,5.48,3.39,5.12
coat,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.97,5.29,3.1,6.68
coating,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.97,5.25,3.59,5.63
coax,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.7,5.26,4.48,5.05
cobalt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.46,5.63,3.35,6.17
cobble,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.79,5.063900388098289,4.21066551674573,5.184823199655046
cobbler,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.53,6.0,2.92,4.79
cobra,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.42,5.71,3.74
cocaine,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.52,3.05,4.5,3.56
cock,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.79,5.05,5.74,5.5
cockpit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.27,5.53,4.9,5.61
cocktail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4,6.95,5.6,5.86
cocoa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.89,7.33,5.0,6.32
cocoon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.83,5.22,2.85,4.41
cod,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.61,5.21,3.95,5.37
code,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.67,2.76,4.83
codex,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.78,5.063900388098289,4.21066551674573,5.184823199655046
codification,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0362981503266133,5.063900388098289,4.21066551674573,5.184823199655046
codify,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0362981503266133,5.063900388098289,4.21066551674573,5.184823199655046
coefficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.85,5.063900388098289,4.21066551674573,5.184823199655046
coerce,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.04,3.32,5.45,5.87
coercion,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.71,3.5,4.33,5.12
coercive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.07,5.063900388098289,4.21066551674573,5.184823199655046
coexist,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.25,5.95,3.48,5.92
coexistence,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.36,5.063900388098289,4.21066551674573,5.184823199655046
coexisting,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0362981503266133,5.063900388098289,4.21066551674573,5.184823199655046
coffee,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.81,7.0,5.1,6.12
coffin,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,4.86,2.63,4.3,3.72
cog,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.46,4.55,4.0,5.16
cogent,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0362981503266133,5.063900388098289,4.21066551674573,5.184823199655046
cognate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0362981503266133,5.063900388098289,4.21066551674573,5.184823199655046
cognition,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.79,5.063900388098289,4.21066551674573,5.184823199655046
cognitive,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.63,5.68,5.27,6.47
cohabitation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.86,5.063900388098289,4.21066551674573,5.184823199655046
coherence,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.62,5.063900388098289,4.21066551674573,5.184823199655046
coherent,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,5.95,3.09,5.96
cohesion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.16,5.063900388098289,4.21066551674573,5.184823199655046
cohesive,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.22,5.063900388098289,4.21066551674573,5.184823199655046
cohort,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.75,5.063900388098289,4.21066551674573,5.184823199655046
coil,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.56,4.94,3.72,4.82
coiled,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.83,5.063900388098289,4.21066551674573,5.184823199655046
coin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.89,6.55,3.13,6.24
coinage,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.88,5.063900388098289,4.21066551674573,5.184823199655046
coincide,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.26,5.27,3.88,5.25
coincidence,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.57,5.58,3.86,4.64
coincident,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.92,5.063900388098289,4.21066551674573,5.184823199655046
coinciding,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0362981503266133,5.063900388098289,4.21066551674573,5.184823199655046
coke,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.83,6.55,4.3,5.53
cold,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.85,4.32,3.55,5.17
coldly,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.56,5.063900388098289,4.21066551674573,5.184823199655046
coldness,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,3.33,5.063900388098289,4.21066551674573,5.184823199655046
colic,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.21,2.95,2.89,2.95
collaborator,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.46,4.91,4.73,5.45
collapse,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,3.67,3.37,6.14,3.74
collar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.64,4.95,3.33,4.63
collate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.44,5.063900388098289,4.21066551674573,5.184823199655046
collateral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.28,4.11,3.9,5.55
collation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0362981503266133,5.063900388098289,4.21066551674573,5.184823199655046
colleague,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.79,5.26,3.5,5.7
collect,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.34,5.9,3.14,5.48
collected,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.96,5.063900388098289,4.21066551674573,5.184823199655046
collection,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.04,5.9,4.44,6.9
collective,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.52,5.19,2.86,5.4
collectively,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.31,5.063900388098289,4.21066551674573,5.184823199655046
collector,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1,5.27,4.91,5.47
college,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.62,6.44,4.0,5.89
collegiate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.32,5.3,4.95,5.85
collide,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.1,4.33,3.95
collie,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.77,6.8,3.68,5.79
collision,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.61,2.95,5.9,2.57
collocation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0362981503266133,5.063900388098289,4.21066551674573,5.184823199655046
colloquial,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.063900388098289,4.21066551674573,5.184823199655046
collusion,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0362981503266133,5.063900388098289,4.21066551674573,5.184823199655046
colon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.66,4.04,3.64,4.7
colonel,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.89,5.18,3.9,5.72
colonial,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.75,4.95,2.71,5.1
colony,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.77,5.52,4.17,5.04
colophon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0362981503266133,5.063900388098289,4.21066551674573,5.184823199655046
color,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.08,7.05,3.18,5.95
coloration,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.59,5.063900388098289,4.21066551674573,5.184823199655046
colored,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.57,4.73,5.36
coloring,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.59,6.29,4.41,6.77
colorless,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.15,5.063900388098289,4.21066551674573,5.184823199655046
colors,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.17,5.063900388098289,4.21066551674573,5.184823199655046
colossal,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.69,4.33,4.96,5.14
colt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.96,5.063900388098289,4.21066551674573,5.184823199655046
column,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.48,5.0,3.11,5.24
columnar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0362981503266133,5.063900388098289,4.21066551674573,5.184823199655046
coma,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,3.69,1.89,3.05,2.71
comatose,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,3.62,2.0,3.15,3.4
comb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.65,2.33,6.68
combat,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.67,2.95,6.09,4.0
combatant,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.72,5.063900388098289,4.21066551674573,5.184823199655046
combative,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.28,3.65,5.6,4.59
combination,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.86,5.47,3.5,5.96
combinatorial,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0362981503266133,5.063900388098289,4.21066551674573,5.184823199655046
combine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.41,4.84,3.64,5.54
combined,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.81,5.063900388098289,4.21066551674573,5.184823199655046
combustible,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.21,5.063900388098289,4.21066551674573,5.184823199655046
combustion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.86,4.43,6.26,4.14
comedy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,8.05,6.0,5.55
comet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.67,6.9,4.8,4.64
comfort,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2.89,7.24,2.76,7.18
comforter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7,6.65,3.85,5.67
comic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7.5,4.3,5.6
comical,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.97,6.95,5.1,5.64
